================================================================================
********************************************************************************
Backtracking Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Backtracking Algorithm Detail
NQueen	Time	SUCCESS/FAIL	Number of Trials
10	162	SUCCESS	30
10	163	SUCCESS	31
10	162	SUCCESS	32
10	164	SUCCESS	33
10	161	SUCCESS	34
10	162	SUCCESS	35
10	161	SUCCESS	36
10	162	SUCCESS	37
10	214	SUCCESS	38
10	198	SUCCESS	39
10	163	SUCCESS	40
10	163	SUCCESS	41
10	163	SUCCESS	42
10	163	SUCCESS	43
10	165	SUCCESS	44
10	163	SUCCESS	45
10	163	SUCCESS	46
10	162	SUCCESS	47
10	163	SUCCESS	48
10	163	SUCCESS	49
10	166	SUCCESS	50
********************************************************************************
11	135	SUCCESS	1
11	105	SUCCESS	2
11	98	SUCCESS	3
11	96	SUCCESS	4
11	101	SUCCESS	5
11	95	SUCCESS	6
11	110	SUCCESS	7
11	101	SUCCESS	8
11	94	SUCCESS	9
11	95	SUCCESS	10
11	98	SUCCESS	11
11	98	SUCCESS	12
11	95	SUCCESS	13
11	99	SUCCESS	14
11	97	SUCCESS	15
11	95	SUCCESS	16
11	98	SUCCESS	17
11	94	SUCCESS	18
11	97	SUCCESS	19
11	98	SUCCESS	20
11	95	SUCCESS	21
11	100	SUCCESS	22
11	94	SUCCESS	23
11	98	SUCCESS	24
11	97	SUCCESS	25
11	94	SUCCESS	26
11	98	SUCCESS	27
11	94	SUCCESS	28
11	98	SUCCESS	29
11	95	SUCCESS	30
11	97	SUCCESS	31
11	98	SUCCESS	32
11	99	SUCCESS	33
11	100	SUCCESS	34
11	94	SUCCESS	35
11	94	SUCCESS	36
11	95	SUCCESS	37
11	94	SUCCESS	38
11	94	SUCCESS	39
11	93	SUCCESS	40
11	94	SUCCESS	41
11	94	SUCCESS	42
11	97	SUCCESS	43
11	94	SUCCESS	44
11	94	SUCCESS	45
11	94	SUCCESS	46
11	94	SUCCESS	47
11	94	SUCCESS	48
11	94	SUCCESS	49
11	94	SUCCESS	50
********************************************************************************
12	607	SUCCESS	1
12	562	SUCCESS	2
12	564	SUCCESS	3
12	561	SUCCESS	4
12	562	SUCCESS	5
12	562	SUCCESS	6
12	564	SUCCESS	7
12	562	SUCCESS	8
12	560	SUCCESS	9
12	563	SUCCESS	10
12	561	SUCCESS	11
12	562	SUCCESS	12
12	561	SUCCESS	13
12	565	SUCCESS	14
12	563	SUCCESS	15
12	560	SUCCESS	16
12	563	SUCCESS	17
12	559	SUCCESS	18
12	563	SUCCESS	19
12	561	SUCCESS	20
12	564	SUCCESS	21
12	561	SUCCESS	22
12	561	SUCCESS	23
12	563	SUCCESS	24
12	561	SUCCESS	25
12	562	SUCCESS	26
12	560	SUCCESS	27
12	564	SUCCESS	28
12	560	SUCCESS	29
12	564	SUCCESS	30
12	563	SUCCESS	31
12	560	SUCCESS	32
12	562	SUCCESS	33
12	562	SUCCESS	34
12	563	SUCCESS	35
12	560	SUCCESS	36
12	564	SUCCESS	37
12	561	SUCCESS	38
12	562	SUCCESS	39
12	563	SUCCESS	40
12	562	SUCCESS	41
12	564	SUCCESS	42
12	560	SUCCESS	43
12	562	SUCCESS	44
12	561	SUCCESS	45
12	563	SUCCESS	46
12	563	SUCCESS	47
12	561	SUCCESS	48
12	562	SUCCESS	49
12	561	SUCCESS	50
********************************************************************************
13	320	SUCCESS	1
13	277	SUCCESS	2
13	281	SUCCESS	3
13	273	SUCCESS	4
13	272	SUCCESS	5
13	274	SUCCESS	6
13	274	SUCCESS	7
13	273	SUCCESS	8
13	274	SUCCESS	9
13	276	SUCCESS	10
13	273	SUCCESS	11
13	274	SUCCESS	12
13	274	SUCCESS	13
13	275	SUCCESS	14
13	273	SUCCESS	15
13	274	SUCCESS	16
13	273	SUCCESS	17
13	279	SUCCESS	18
13	273	SUCCESS	19
13	273	SUCCESS	20
13	275	SUCCESS	21
13	272	SUCCESS	22
13	273	SUCCESS	23
13	273	SUCCESS	24
13	273	SUCCESS	25
13	273	SUCCESS	26
13	273	SUCCESS	27
13	275	SUCCESS	28
13	271	SUCCESS	29
13	272	SUCCESS	30
13	272	SUCCESS	31
13	277	SUCCESS	32
13	273	SUCCESS	33
13	272	SUCCESS	34
13	272	SUCCESS	35
13	279	SUCCESS	36
13	274	SUCCESS	37
13	273	SUCCESS	38
13	275	SUCCESS	39
13	274	SUCCESS	40
13	273	SUCCESS	41
13	274	SUCCESS	42
13	275	SUCCESS	43
13	273	SUCCESS	44
13	274	SUCCESS	45
13	274	SUCCESS	46
13	277	SUCCESS	47
13	274	SUCCESS	48
13	273	SUCCESS	49
13	275	SUCCESS	50
********************************************************************************
14	5415	SUCCESS	1
14	5361	SUCCESS	2
14	5356	SUCCESS	3
14	5355	SUCCESS	4
14	5354	SUCCESS	5
14	5361	SUCCESS	6
14	5368	SUCCESS	7
14	5365	SUCCESS	8
14	5372	SUCCESS	9
14	5369	SUCCESS	10
14	5362	SUCCESS	11
14	5367	SUCCESS	12
14	5370	SUCCESS	13
14	5370	SUCCESS	14
14	5368	SUCCESS	15
14	5368	SUCCESS	16
14	5365	SUCCESS	17
14	5366	SUCCESS	18
14	5366	SUCCESS	19
14	5368	SUCCESS	20
14	5365	SUCCESS	21
14	5364	SUCCESS	22
14	5364	SUCCESS	23
14	5368	SUCCESS	24
14	5364	SUCCESS	25
14	5483	SUCCESS	26
14	5396	SUCCESS	27
14	5378	SUCCESS	28
14	5373	SUCCESS	29
14	5368	SUCCESS	30
14	5368	SUCCESS	31
14	5373	SUCCESS	32
14	5363	SUCCESS	33
14	5367	SUCCESS	34
14	5367	SUCCESS	35
14	5370	SUCCESS	36
14	5372	SUCCESS	37
14	5369	SUCCESS	38
14	5362	SUCCESS	39
14	5368	SUCCESS	40
14	5363	SUCCESS	41
14	5366	SUCCESS	42
14	5363	SUCCESS	43
14	5367	SUCCESS	44
14	5364	SUCCESS	45
14	5370	SUCCESS	46
14	5367	SUCCESS	47
14	5367	SUCCESS	48
14	5369	SUCCESS	49
14	5367	SUCCESS	50
********************************************************************************
15	4434	SUCCESS	1
15	4384	SUCCESS	2
15	4379	SUCCESS	3
15	4372	SUCCESS	4
15	4375	SUCCESS	5
15	4373	SUCCESS	6
15	4375	SUCCESS	7
15	4372	SUCCESS	8
15	4375	SUCCESS	9
15	4372	SUCCESS	10
15	4374	SUCCESS	11
15	4369	SUCCESS	12
15	4374	SUCCESS	13
15	4373	SUCCESS	14
15	4385	SUCCESS	15
15	4384	SUCCESS	16
15	4381	SUCCESS	17
15	4382	SUCCESS	18
15	4381	SUCCESS	19
15	4382	SUCCESS	20
15	4383	SUCCESS	21
15	4382	SUCCESS	22
15	4381	SUCCESS	23
15	4380	SUCCESS	24
15	4383	SUCCESS	25
15	4385	SUCCESS	26
15	4383	SUCCESS	27
15	4383	SUCCESS	28
15	4379	SUCCESS	29
15	4385	SUCCESS	30
15	4383	SUCCESS	31
15	4378	SUCCESS	32
15	4381	SUCCESS	33
15	4380	SUCCESS	34
15	4385	SUCCESS	35
15	4383	SUCCESS	36
15	4379	SUCCESS	37
15	4380	SUCCESS	38
15	4381	SUCCESS	39
15	4380	SUCCESS	40
15	4382	SUCCESS	41
15	4383	SUCCESS	42
15	4379	SUCCESS	43
15	4381	SUCCESS	44
15	4383	SUCCESS	45
15	4383	SUCCESS	46
15	4381	SUCCESS	47
15	4381	SUCCESS	48
15	4384	SUCCESS	49
15	4385	SUCCESS	50
********************************************************************************
16	35023	SUCCESS	1
16	34899	SUCCESS	2
16	34908	SUCCESS	3
16	34919	SUCCESS	4
16	34907	SUCCESS	5
16	34878	SUCCESS	6
16	34890	SUCCESS	7
16	34924	SUCCESS	8
16	34887	SUCCESS	9
16	34906	SUCCESS	10
16	34918	SUCCESS	11
16	34910	SUCCESS	12
16	34906	SUCCESS	13
16	34947	SUCCESS	14
16	34912	SUCCESS	15
16	34918	SUCCESS	16
16	34946	SUCCESS	17
16	34986	SUCCESS	18
16	34965	SUCCESS	19
16	34972	SUCCESS	20
16	34972	SUCCESS	21
16	34968	SUCCESS	22
16	34976	SUCCESS	23
16	34995	SUCCESS	24
16	34998	SUCCESS	25
16	35010	SUCCESS	26
16	34986	SUCCESS	27
16	34996	SUCCESS	28
16	34996	SUCCESS	29
16	34985	SUCCESS	30
16	35016	SUCCESS	31
16	35024	SUCCESS	32
16	34953	SUCCESS	33
16	34964	SUCCESS	34
16	34959	SUCCESS	35
16	34977	SUCCESS	36
16	34975	SUCCESS	37
16	34961	SUCCESS	38
16	34957	SUCCESS	39
16	34979	SUCCESS	40
16	34974	SUCCESS	41
16	34999	SUCCESS	42
16	35017	SUCCESS	43
16	35015	SUCCESS	44
16	34981	SUCCESS	45
16	34995	SUCCESS	46
16	35001	SUCCESS	47
16	34986	SUCCESS	48
16	34969	SUCCESS	49
16	34979	SUCCESS	50
********************************************************************************
17	20994	SUCCESS	1
17	20902	SUCCESS	2
17	20920	SUCCESS	3
17	21444	SUCCESS	4
17	20959	SUCCESS	5
17	21139	SUCCESS	6
17	20940	SUCCESS	7
17	20959	SUCCESS	8
17	20938	SUCCESS	9
17	20941	SUCCESS	10
17	20927	SUCCESS	11
17	20934	SUCCESS	12
17	20934	SUCCESS	13
17	20926	SUCCESS	14
17	20937	SUCCESS	15
17	20934	SUCCESS	16
17	20927	SUCCESS	17
17	20917	SUCCESS	18
17	20939	SUCCESS	19
17	20930	SUCCESS	20
17	20935	SUCCESS	21
17	20934	SUCCESS	22
17	20938	SUCCESS	23
17	20929	SUCCESS	24
17	20930	SUCCESS	25
17	20929	SUCCESS	26
17	20921	SUCCESS	27
17	20931	SUCCESS	28
17	20939	SUCCESS	29
17	20925	SUCCESS	30
17	20926	SUCCESS	31
17	20942	SUCCESS	32
17	20948	SUCCESS	33
17	20936	SUCCESS	34
17	20927	SUCCESS	35
17	20931	SUCCESS	36
17	20935	SUCCESS	37
17	20920	SUCCESS	38
17	20925	SUCCESS	39
17	20934	SUCCESS	40
17	20926	SUCCESS	41
17	20940	SUCCESS	42
17	20941	SUCCESS	43
17	20929	SUCCESS	44
17	20925	SUCCESS	45
17	20922	SUCCESS	46
17	20935	SUCCESS	47
17	20923	SUCCESS	48
17	20927	SUCCESS	49
17	20924	SUCCESS	50
********************************************************************************
18	176457	SUCCESS	1
18	176354	SUCCESS	2
18	176281	SUCCESS	3
18	176537	SUCCESS	4
18	176597	SUCCESS	5
18	176563	SUCCESS	6
18	176537	SUCCESS	7
18	176579	SUCCESS	8
18	176650	SUCCESS	9
18	176613	SUCCESS	10
18	176468	SUCCESS	11
18	176584	SUCCESS	12
18	176536	SUCCESS	13
18	176589	SUCCESS	14
18	176560	SUCCESS	15
18	176559	SUCCESS	16
18	176562	SUCCESS	17
18	176565	SUCCESS	18
18	176537	SUCCESS	19
18	176589	SUCCESS	20
18	176619	SUCCESS	21
18	176544	SUCCESS	22
18	176550	SUCCESS	23
18	176557	SUCCESS	24
18	176570	SUCCESS	25
18	176563	SUCCESS	26
18	176635	SUCCESS	27
18	176566	SUCCESS	28
18	176556	SUCCESS	29
18	176525	SUCCESS	30
18	176550	SUCCESS	31
18	176612	SUCCESS	32
18	176594	SUCCESS	33
18	176623	SUCCESS	34
18	176556	SUCCESS	35
18	176513	SUCCESS	36
18	176543	SUCCESS	37
18	176576	SUCCESS	38
18	176637	SUCCESS	39
18	176575	SUCCESS	40
18	176553	SUCCESS	41
18	176603	SUCCESS	42
18	176561	SUCCESS	43
18	176652	SUCCESS	44
18	176559	SUCCESS	45
18	176568	SUCCESS	46
18	176576	SUCCESS	47
18	176550	SUCCESS	48
18	176601	SUCCESS	49
18	176546	SUCCESS	50
********************************************************************************
19	13011	SUCCESS	1
19	12901	SUCCESS	2
19	12877	SUCCESS	3
19	12891	SUCCESS	4
19	12882	SUCCESS	5
19	12899	SUCCESS	6
19	12889	SUCCESS	7
19	12909	SUCCESS	8
19	12854	SUCCESS	9
19	12871	SUCCESS	10
19	12897	SUCCESS	11
19	12881	SUCCESS	12
19	12894	SUCCESS	13
19	12864	SUCCESS	14
19	12879	SUCCESS	15
19	12901	SUCCESS	16
19	12910	SUCCESS	17
19	12884	SUCCESS	18
19	12862	SUCCESS	19
19	12914	SUCCESS	20
19	12893	SUCCESS	21
19	12896	SUCCESS	22
19	12848	SUCCESS	23
19	12872	SUCCESS	24
19	12872	SUCCESS	25
19	12872	SUCCESS	26
19	12864	SUCCESS	27
19	12885	SUCCESS	28
19	12887	SUCCESS	29
19	12874	SUCCESS	30
19	12857	SUCCESS	31
19	12871	SUCCESS	32
19	12869	SUCCESS	33
19	12859	SUCCESS	34
19	12878	SUCCESS	35
19	12891	SUCCESS	36
19	12884	SUCCESS	37
19	12871	SUCCESS	38
19	12865	SUCCESS	39
19	12904	SUCCESS	40
19	12876	SUCCESS	41
19	12884	SUCCESS	42
19	12900	SUCCESS	43
19	12888	SUCCESS	44
19	12896	SUCCESS	45
19	12887	SUCCESS	46
19	12873	SUCCESS	47
19	12861	SUCCESS	48
19	12895	SUCCESS	49
19	12884	SUCCESS	50
********************************************************************************
20	1045763	SUCCESS	1
20	1046245	SUCCESS	2
20	1044139	SUCCESS	3
20	1045088	SUCCESS	4
20	1044877	SUCCESS	5
20	1045140	SUCCESS	6
20	1044902	SUCCESS	7
20	1045353	SUCCESS	8
20	1045620	SUCCESS	9
20	1046435	SUCCESS	10
20	1044803	SUCCESS	11
20	1045991	SUCCESS	12
20	1045101	SUCCESS	13
20	1046019	SUCCESS	14
20	1045129	SUCCESS	15
20	1046032	SUCCESS	16
20	1046048	SUCCESS	17
20	1046588	SUCCESS	18
20	1046852	SUCCESS	19
20	1045707	SUCCESS	20
20	1047739	SUCCESS	21
20	1044378	SUCCESS	22
20	1045704	SUCCESS	23
20	1047553	SUCCESS	24
20	1046163	SUCCESS	25
20	1045167	SUCCESS	26
20	1048396	SUCCESS	27
20	1045938	SUCCESS	28
20	1044678	SUCCESS	29
20	1046460	SUCCESS	30
20	1047239	SUCCESS	31
20	1047719	SUCCESS	32
20	1046114	SUCCESS	33
20	1048571	SUCCESS	34
20	1046229	SUCCESS	35
20	1044735	SUCCESS	36
20	1044640	SUCCESS	37
20	1046665	SUCCESS	38
20	1048547	SUCCESS	39
20	1046328	SUCCESS	40
20	1044945	SUCCESS	41
20	1047319	SUCCESS	42
20	1046771	SUCCESS	43
20	1045539	SUCCESS	44
20	1044669	SUCCESS	45
20	1044856	SUCCESS	46
20	1046296	SUCCESS	47
20	1047407	SUCCESS	48
20	1045340	SUCCESS	49
20	1045714	SUCCESS	50
********************************************************************************
4	16	SUCCESS	1
4	6	SUCCESS	2
4	5	SUCCESS	3
4	5	SUCCESS	4
4	5	SUCCESS	5
4	5	SUCCESS	6
4	5	SUCCESS	7
4	5	SUCCESS	8
4	5	SUCCESS	9
4	5	SUCCESS	10
4	4	SUCCESS	11
4	5	SUCCESS	12
4	4	SUCCESS	13
4	5	SUCCESS	14
4	4	SUCCESS	15
4	5	SUCCESS	16
4	5	SUCCESS	17
4	5	SUCCESS	18
4	4	SUCCESS	19
4	5	SUCCESS	20
4	5	SUCCESS	21
4	5	SUCCESS	22
4	5	SUCCESS	23
4	4	SUCCESS	24
4	5	SUCCESS	25
4	5	SUCCESS	26
4	5	SUCCESS	27
4	5	SUCCESS	28
4	5	SUCCESS	29
4	4	SUCCESS	30
4	5	SUCCESS	31
4	5	SUCCESS	32
4	5	SUCCESS	33
4	5	SUCCESS	34
4	4	SUCCESS	35
4	5	SUCCESS	36
4	5	SUCCESS	37
4	5	SUCCESS	38
4	5	SUCCESS	39
4	5	SUCCESS	40
4	5	SUCCESS	41
4	5	SUCCESS	42
4	5	SUCCESS	43
4	5	SUCCESS	44
4	5	SUCCESS	45
4	5	SUCCESS	46
4	5	SUCCESS	47
4	5	SUCCESS	48
4	5	SUCCESS	49
4	5	SUCCESS	50
********************************************************************************
5	14	SUCCESS	1
5	6	SUCCESS	2
5	4	SUCCESS	3
5	4	SUCCESS	4
5	4	SUCCESS	5
5	4	SUCCESS	6
5	4	SUCCESS	7
5	4	SUCCESS	8
5	4	SUCCESS	9
5	3	SUCCESS	10
5	4	SUCCESS	11
5	4	SUCCESS	12
5	4	SUCCESS	13
5	4	SUCCESS	14
5	4	SUCCESS	15
5	4	SUCCESS	16
5	4	SUCCESS	17
5	4	SUCCESS	18
5	4	SUCCESS	19
5	3	SUCCESS	20
5	4	SUCCESS	21
5	4	SUCCESS	22
5	4	SUCCESS	23
5	4	SUCCESS	24
5	4	SUCCESS	25
5	4	SUCCESS	26
5	3	SUCCESS	27
5	4	SUCCESS	28
5	4	SUCCESS	29
5	3	SUCCESS	30
5	4	SUCCESS	31
5	3	SUCCESS	32
5	4	SUCCESS	33
5	4	SUCCESS	34
5	3	SUCCESS	35
5	4	SUCCESS	36
5	4	SUCCESS	37
5	4	SUCCESS	38
5	4	SUCCESS	39
5	4	SUCCESS	40
5	3	SUCCESS	41
5	4	SUCCESS	42
5	4	SUCCESS	43
5	4	SUCCESS	44
5	4	SUCCESS	45
5	3	SUCCESS	46
5	4	SUCCESS	47
5	4	SUCCESS	48
5	3	SUCCESS	49
5	4	SUCCESS	50
********************************************************************************
6	44	SUCCESS	1
6	30	SUCCESS	2
6	28	SUCCESS	3
6	27	SUCCESS	4
6	27	SUCCESS	5
6	26	SUCCESS	6
6	26	SUCCESS	7
6	26	SUCCESS	8
6	26	SUCCESS	9
6	26	SUCCESS	10
6	26	SUCCESS	11
6	26	SUCCESS	12
6	26	SUCCESS	13
6	26	SUCCESS	14
6	26	SUCCESS	15
6	26	SUCCESS	16
6	30	SUCCESS	17
6	26	SUCCESS	18
6	26	SUCCESS	19
6	26	SUCCESS	20
6	26	SUCCESS	21
6	26	SUCCESS	22
6	26	SUCCESS	23
6	26	SUCCESS	24
6	26	SUCCESS	25
6	26	SUCCESS	26
6	26	SUCCESS	27
6	26	SUCCESS	28
6	26	SUCCESS	29
6	26	SUCCESS	30
6	26	SUCCESS	31
6	26	SUCCESS	32
6	26	SUCCESS	33
6	26	SUCCESS	34
6	26	SUCCESS	35
6	26	SUCCESS	36
6	26	SUCCESS	37
6	26	SUCCESS	38
6	26	SUCCESS	39
6	26	SUCCESS	40
6	27	SUCCESS	41
6	26	SUCCESS	42
6	26	SUCCESS	43
6	26	SUCCESS	44
6	26	SUCCESS	45
6	26	SUCCESS	46
6	26	SUCCESS	47
6	26	SUCCESS	48
6	27	SUCCESS	49
6	26	SUCCESS	50
********************************************************************************
7	25	SUCCESS	1
7	11	SUCCESS	2
7	9	SUCCESS	3
7	9	SUCCESS	4
7	9	SUCCESS	5
7	8	SUCCESS	6
7	9	SUCCESS	7
7	8	SUCCESS	8
7	8	SUCCESS	9
7	8	SUCCESS	10
7	9	SUCCESS	11
7	9	SUCCESS	12
7	8	SUCCESS	13
7	8	SUCCESS	14
7	8	SUCCESS	15
7	9	SUCCESS	16
7	9	SUCCESS	17
7	8	SUCCESS	18
7	9	SUCCESS	19
7	9	SUCCESS	20
7	8	SUCCESS	21
7	8	SUCCESS	22
7	8	SUCCESS	23
7	8	SUCCESS	24
7	9	SUCCESS	25
7	8	SUCCESS	26
7	8	SUCCESS	27
7	9	SUCCESS	28
7	9	SUCCESS	29
7	8	SUCCESS	30
7	8	SUCCESS	31
7	9	SUCCESS	32
7	9	SUCCESS	33
7	8	SUCCESS	34
7	8	SUCCESS	35
7	9	SUCCESS	36
7	9	SUCCESS	37
7	8	SUCCESS	38
7	9	SUCCESS	39
7	9	SUCCESS	40
7	8	SUCCESS	41
7	8	SUCCESS	42
7	9	SUCCESS	43
7	9	SUCCESS	44
7	8	SUCCESS	45
7	8	SUCCESS	46
7	9	SUCCESS	47
7	8	SUCCESS	48
7	8	SUCCESS	49
7	8	SUCCESS	50
********************************************************************************
8	157	SUCCESS	1
8	134	SUCCESS	2
8	131	SUCCESS	3
8	136	SUCCESS	4
8	130	SUCCESS	5
8	129	SUCCESS	6
8	130	SUCCESS	7
8	130	SUCCESS	8
8	129	SUCCESS	9
8	130	SUCCESS	10
8	129	SUCCESS	11
8	131	SUCCESS	12
8	131	SUCCESS	13
8	130	SUCCESS	14
8	131	SUCCESS	15
8	131	SUCCESS	16
8	130	SUCCESS	17
8	130	SUCCESS	18
8	132	SUCCESS	19
8	130	SUCCESS	20
8	130	SUCCESS	21
8	130	SUCCESS	22
8	130	SUCCESS	23
8	129	SUCCESS	24
8	130	SUCCESS	25
8	130	SUCCESS	26
8	133	SUCCESS	27
8	130	SUCCESS	28
8	130	SUCCESS	29
8	130	SUCCESS	30
8	130	SUCCESS	31
8	130	SUCCESS	32
8	129	SUCCESS	33
8	130	SUCCESS	34
8	132	SUCCESS	35
8	130	SUCCESS	36
8	131	SUCCESS	37
8	131	SUCCESS	38
8	129	SUCCESS	39
8	130	SUCCESS	40
8	130	SUCCESS	41
8	132	SUCCESS	42
8	131	SUCCESS	43
8	129	SUCCESS	44
8	131	SUCCESS	45
8	130	SUCCESS	46
8	130	SUCCESS	47
8	130	SUCCESS	48
8	130	SUCCESS	49
8	137	SUCCESS	50
********************************************************************************
9	80	SUCCESS	1
9	55	SUCCESS	2
9	53	SUCCESS	3
9	53	SUCCESS	4
9	52	SUCCESS	5
9	53	SUCCESS	6
9	52	SUCCESS	7
9	52	SUCCESS	8
9	53	SUCCESS	9
9	52	SUCCESS	10
9	53	SUCCESS	11
9	52	SUCCESS	12
9	52	SUCCESS	13
9	52	SUCCESS	14
9	52	SUCCESS	15
9	52	SUCCESS	16
9	52	SUCCESS	17
9	52	SUCCESS	18
9	52	SUCCESS	19
9	52	SUCCESS	20
9	52	SUCCESS	21
9	52	SUCCESS	22
9	52	SUCCESS	23
9	52	SUCCESS	24
9	52	SUCCESS	25
9	52	SUCCESS	26
9	52	SUCCESS	27
9	52	SUCCESS	28
9	52	SUCCESS	29
9	52	SUCCESS	30
9	52	SUCCESS	31
9	57	SUCCESS	32
9	52	SUCCESS	33
9	52	SUCCESS	34
9	52	SUCCESS	35
9	52	SUCCESS	36
9	52	SUCCESS	37
9	51	SUCCESS	38
9	53	SUCCESS	39
9	52	SUCCESS	40
9	52	SUCCESS	41
9	52	SUCCESS	42
9	52	SUCCESS	43
9	52	SUCCESS	44
9	52	SUCCESS	45
9	52	SUCCESS	46
9	52	SUCCESS	47
9	52	SUCCESS	48
9	52	SUCCESS	49
9	52	SUCCESS	50
********************************************************************************
10	199	SUCCESS	1
10	167	SUCCESS	2
10	165	SUCCESS	3
10	164	SUCCESS	4
10	164	SUCCESS	5
10	169	SUCCESS	6
10	163	SUCCESS	7
10	162	SUCCESS	8
10	163	SUCCESS	9
10	163	SUCCESS	10
10	163	SUCCESS	11
10	165	SUCCESS	12
10	163	SUCCESS	13
10	162	SUCCESS	14
10	162	SUCCESS	15
10	163	SUCCESS	16
10	162	SUCCESS	17
10	164	SUCCESS	18
10	162	SUCCESS	19
10	163	SUCCESS	20
10	162	SUCCESS	21
10	162	SUCCESS	22
10	162	SUCCESS	23
10	163	SUCCESS	24
10	163	SUCCESS	25
10	162	SUCCESS	26
10	162	SUCCESS	27
10	162	SUCCESS	28
10	163	SUCCESS	29
10	162	SUCCESS	30
10	167	SUCCESS	31
10	162	SUCCESS	32
10	162	SUCCESS	33
10	162	SUCCESS	34
10	162	SUCCESS	35
10	162	SUCCESS	36
10	164	SUCCESS	37
10	162	SUCCESS	38
10	162	SUCCESS	39
10	163	SUCCESS	40
10	162	SUCCESS	41
10	162	SUCCESS	42
10	165	SUCCESS	43
10	162	SUCCESS	44
10	162	SUCCESS	45
10	163	SUCCESS	46
10	163	SUCCESS	47
10	162	SUCCESS	48
10	164	SUCCESS	49
10	161	SUCCESS	50
********************************************************************************
11	131	SUCCESS	1
11	99	SUCCESS	2
11	101	SUCCESS	3
11	95	SUCCESS	4
11	95	SUCCESS	5
11	95	SUCCESS	6
11	95	SUCCESS	7
11	95	SUCCESS	8
11	95	SUCCESS	9
11	94	SUCCESS	10
11	94	SUCCESS	11
11	95	SUCCESS	12
11	98	SUCCESS	13
11	95	SUCCESS	14
11	95	SUCCESS	15
11	94	SUCCESS	16
11	93	SUCCESS	17
11	94	SUCCESS	18
11	94	SUCCESS	19
11	93	SUCCESS	20
11	94	SUCCESS	21
11	94	SUCCESS	22
11	94	SUCCESS	23
11	96	SUCCESS	24
11	94	SUCCESS	25
11	94	SUCCESS	26
11	93	SUCCESS	27
11	94	SUCCESS	28
11	94	SUCCESS	29
11	95	SUCCESS	30
11	94	SUCCESS	31
11	95	SUCCESS	32
11	94	SUCCESS	33
11	96	SUCCESS	34
11	94	SUCCESS	35
11	95	SUCCESS	36
11	94	SUCCESS	37
11	95	SUCCESS	38
11	95	SUCCESS	39
11	95	SUCCESS	40
11	95	SUCCESS	41
11	95	SUCCESS	42
11	94	SUCCESS	43
11	97	SUCCESS	44
11	94	SUCCESS	45
11	94	SUCCESS	46
11	95	SUCCESS	47
11	95	SUCCESS	48
11	94	SUCCESS	49
11	94	SUCCESS	50
********************************************************************************
12	603	SUCCESS	1
12	569	SUCCESS	2
12	562	SUCCESS	3
12	563	SUCCESS	4
12	566	SUCCESS	5
12	561	SUCCESS	6
12	563	SUCCESS	7
12	561	SUCCESS	8
12	563	SUCCESS	9
12	561	SUCCESS	10
12	563	SUCCESS	11
12	562	SUCCESS	12
12	563	SUCCESS	13
12	562	SUCCESS	14
12	560	SUCCESS	15
12	563	SUCCESS	16
12	559	SUCCESS	17
12	561	SUCCESS	18
12	561	SUCCESS	19
12	564	SUCCESS	20
12	563	SUCCESS	21
12	561	SUCCESS	22
12	562	SUCCESS	23
12	561	SUCCESS	24
12	563	SUCCESS	25
12	560	SUCCESS	26
12	564	SUCCESS	27
12	562	SUCCESS	28
12	561	SUCCESS	29
12	562	SUCCESS	30
12	561	SUCCESS	31
12	561	SUCCESS	32
12	560	SUCCESS	33
12	563	SUCCESS	34
12	560	SUCCESS	35
12	562	SUCCESS	36
12	564	SUCCESS	37
12	561	SUCCESS	38
12	562	SUCCESS	39
12	560	SUCCESS	40
12	563	SUCCESS	41
12	560	SUCCESS	42
12	562	SUCCESS	43
12	563	SUCCESS	44
12	560	SUCCESS	45
12	562	SUCCESS	46
12	559	SUCCESS	47
12	563	SUCCESS	48
12	561	SUCCESS	49
12	563	SUCCESS	50
********************************************************************************
13	325	SUCCESS	1
13	276	SUCCESS	2
13	274	SUCCESS	3
13	277	SUCCESS	4
13	275	SUCCESS	5
13	275	SUCCESS	6
13	274	SUCCESS	7
13	275	SUCCESS	8
13	273	SUCCESS	9
13	274	SUCCESS	10
13	274	SUCCESS	11
13	274	SUCCESS	12
13	272	SUCCESS	13
13	275	SUCCESS	14
13	275	SUCCESS	15
13	273	SUCCESS	16
13	273	SUCCESS	17
13	273	SUCCESS	18
13	277	SUCCESS	19
13	274	SUCCESS	20
13	273	SUCCESS	21
13	273	SUCCESS	22
13	275	SUCCESS	23
13	273	SUCCESS	24
13	273	SUCCESS	25
13	276	SUCCESS	26
13	273	SUCCESS	27
13	272	SUCCESS	28
13	273	SUCCESS	29
13	273	SUCCESS	30
13	272	SUCCESS	31
13	273	SUCCESS	32
13	274	SUCCESS	33
13	273	SUCCESS	34
13	273	SUCCESS	35
13	273	SUCCESS	36
13	274	SUCCESS	37
13	272	SUCCESS	38
13	274	SUCCESS	39
13	275	SUCCESS	40
13	275	SUCCESS	41
13	274	SUCCESS	42
13	273	SUCCESS	43
13	275	SUCCESS	44
13	274	SUCCESS	45
13	273	SUCCESS	46
13	273	SUCCESS	47
13	275	SUCCESS	48
13	272	SUCCESS	49
13	273	SUCCESS	50
********************************************************************************
14	5414	SUCCESS	1
14	5378	SUCCESS	2
14	5374	SUCCESS	3
